"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","DEG_status"
0.0875212919177339,0.316896476910478,2.63381933765171,0.00951341971943781,0.0318619382141199,-3.55016298947298,"CFAP97D1","Not significant"
0.896174520687324,7.53654415132589,2.63368417695119,0.0095170033419701,0.0318684589982531,-3.55049946260886,"CAMP","Not significant"
-0.322978823656886,3.95555506923214,-2.63358047932467,0.00951975358502235,0.0318721873809414,-3.5507576001582,"FUCA1","Not significant"
-0.335554694192757,1.59992095133962,-2.63335728212544,0.00952567560008046,0.0318865317663343,-3.55131318069771,"MED14OS","Not significant"
0.118748333345628,0.63659245004862,2.63243470724585,0.00955018925388571,0.0319630947321524,-3.55360919974794,"EXTL2","Not significant"
-0.0442705806200338,0.126906453472469,-2.63214720772628,0.00955784000411253,0.0319794616225398,-3.55432455505166,"ZNF385C","Not significant"
0.101383620273446,0.117478907886752,2.63212751916502,0.009558364145603,0.0319794616225398,-3.554373541507,"OR2B2","Not significant"
-0.157194759396462,1.19844840837194,-2.63153687438442,0.00957410013527468,0.0320266067400908,-3.55584295292076,"TMEM120B","Not significant"
0.175677057739493,0.249066340237543,2.63109575853316,0.00958586761234856,0.0320604627529459,-3.55694017269068,"H3C1","Not significant"
-0.320125424510047,5.38849284057402,-2.63061099874925,0.00959881441237748,0.0320982507707048,-3.55814576163514,"UROD","Not significant"
-0.274013064212952,3.92343148347148,-2.63040091841465,0.00960443006571019,0.0321083563400166,-3.55866816602491,"BTBD6","Not significant"
0.103236324718021,0.192346801068104,2.63037457985403,0.00960513433035109,0.0321083563400166,-3.55873365919508,"TAS2R5","Not significant"
-0.209754149995304,1.74685335406018,-2.62984932021328,0.00961918893948216,0.0321498192635765,-3.56003964155046,"RNF215","Not significant"
0.254932803849603,2.91008920703007,2.62962369029457,0.00962523191628202,0.0321621634670514,-3.56060056623659,"CDK13","Not significant"
0.173454592654043,1.12656014892811,2.62958808862125,0.00962618573777606,0.0321621634670514,-3.56068906944155,"LRRCC1","Not significant"
-0.166167320552626,0.97323346297061,-2.62936783945059,0.00963208843489433,0.0321763640425909,-3.56123656926771,"TMOD4","Not significant"
-0.184522133763269,4.36253848242042,-2.62917345396305,0.00963730069580175,0.0321882537133193,-3.56171974257843,"ACSS2","Not significant"
0.280864098714377,3.37781473760506,2.62869117619712,0.00965024350371179,0.0322231153595198,-3.56291837601028,"STAG1","Not significant"
0.0109028632760916,0.0117783376583697,2.62861742907977,0.00965222402457542,0.0322231153595198,-3.56310164675434,"CAGE1","Not significant"
0.478774397288301,4.62524542605433,2.62859959766053,0.00965270295255129,0.0322231153595198,-3.5631459593554,"MAN1A1","Not significant"
-0.0765721752463312,0.0472321179082541,-2.62821248327392,0.00966310561163531,0.0322523127305044,-3.56410790546254,"MAGED4B","Not significant"
-0.230038115983103,5.19499679612287,-2.62804868423873,0.00966751031505128,0.0322614842938609,-3.56451489391229,"CANT1","Not significant"
-0.22539944889546,0.474718622413139,-2.62784337972953,0.00967303369596721,0.0322743852172504,-3.56502497823008,"ACTL10","Not significant"
-0.161711170668131,6.95779337462272,-2.62735247323364,0.00968625227369298,0.0323129525909456,-3.56624450358772,"WBP2","Not significant"
-0.184533940563735,1.49655076293624,-2.62718806163853,0.00969068300555633,0.0323221958691663,-3.56665289451461,"NEK8","Not significant"
0.051754563587087,0.0736915181117094,2.62703046659924,0.0096949317540317,0.0323308290999324,-3.56704433198184,"DDN","Not significant"
-0.159770311422779,1.09066892519298,-2.62687005966811,0.00969925803649484,0.0323397178915458,-3.56744273212136,"ZNF57","Not significant"
0.321456599374256,2.1578703989594,2.62639577497528,0.00971206000192341,0.0323700786306791,-3.56862057824113,"C9orf40","Not significant"
-0.00890540762239165,0.00474508231550012,-2.62637510804394,0.00971261819332298,0.0323700786306791,-3.56867189850276,"GABRB1","Not significant"
0.411574632787501,4.32817640425706,2.62631690749632,0.00971419028249446,0.0323700786306791,-3.56881642055053,"OSBPL9","Not significant"
-0.401534866131616,3.24125326014595,-2.6262864408041,0.00971501332773669,0.0323700786306791,-3.56889207348648,"NPFF","Not significant"
0.457462220699437,5.61875717315785,2.62535660845598,0.00974016264395554,0.032448322840565,-3.57120059613863,"ADGRE2","Not significant"
-0.577228697898859,2.14928523229728,-2.6252516408432,0.00974300540458307,0.0324522410602192,-3.57146115646759,"CITED4","Not significant"
0.338260215425896,2.94277209007177,2.62500853040468,0.00974959225975616,0.0324686267285739,-3.57206459194239,"IL15RA","Not significant"
-0.247495719390452,4.42306089023505,-2.62486216172392,0.0097535599222706,0.0324762857056178,-3.57242787620369,"HIKESHI","Not significant"
0.35947942889129,5.24673806152139,2.62449212522646,0.00976359711554224,0.0325041482362521,-3.57334621892433,"PDLIM1","Not significant"
0.123023969917586,0.578991637388691,2.62432410372697,0.00976815775227629,0.0325137722653545,-3.57376317017203,"PLAG1","Not significant"
-0.312541893374235,11.1657730795762,-2.62387583886842,0.00978033448572112,0.0325487392079921,-3.57487543836287,"RPL9","Not significant"
0.26903224071385,1.18143278769355,2.62369486087814,0.00978525447696193,0.0325595480477448,-3.57532444630297,"DNM3","Not significant"
0.187713235696063,4.70081030087292,2.6228724058336,0.00980764152676693,0.0326284633195294,-3.57736461537915,"SF3A1","Not significant"
0.254120047370479,3.20670147810549,2.62225782197281,0.00982440051083217,0.0326786345655832,-3.57888876903742,"GATAD2B","Not significant"
-0.43184140581885,7.85165885432831,-2.62157275822347,0.00984311183335016,0.0327352815745507,-3.58058733469459,"CTSD","Not significant"
-0.22324986423398,1.4969158141835,-2.62132630465701,0.00984985113930338,0.0327521006462629,-3.58119830127472,"ZNF814","Not significant"
-0.18810491121513,2.31280915706911,-2.61985882857961,0.00989006568955188,0.032880204730571,-3.58483515951719,"MRPL57","Not significant"
-0.0054417801831956,0.00112290702192925,-2.61935963643298,0.00990377920323205,0.0329201755966771,-3.5860718963511,"LRRC26","Not significant"
0.232576050303756,12.7741488554703,2.61912142817491,0.00991032916133914,0.0329363252141314,-3.58666197742081,"HLA-B","Not significant"
0.30368592931587,5.34396574477123,2.61905901379345,0.00991204600096552,0.0329364095103755,-3.5868165801814,"TMEM167A","Not significant"
-0.271740878131618,8.82707760695145,-2.61857781777427,0.00992529132155756,0.0329747948495767,-3.58800841008696,"HCK","Not significant"
0.309381243102976,1.05416193211679,2.61776880005898,0.00994759617860725,0.0330432604554487,-3.59001174964106,"TFPI","Not significant"
0.213547741735844,4.21599827255026,2.61734203846049,0.0099593803189255,0.0330767616527575,-3.59106829990043,"CLP1","Not significant"
0.130982200007317,0.327655930262412,2.61714563413393,0.00996480784630917,0.033089143653365,-3.5915544939323,"FAM169A","Not significant"
0.138269420626228,1.9492265557059,2.61696711704296,0.0099697433827135,0.0330998880048077,-3.59199638023722,"ZNF639","Not significant"
-0.0128059417601502,0.00364986292851454,-2.61690172163433,0.00997155194826226,0.0331002488129156,-3.59215824782349,"ARMS2","Not significant"
0.275144954581389,4.35787011691589,2.6167823144284,0.00997485501899466,0.0331055696147715,-3.59245379679243,"HSPA9","Not significant"
-0.100754470906295,4.15581081596792,-2.6164149742317,0.00998502265695508,0.0331310826500779,-3.59336293775477,"DHX16","Not significant"
0.302874234444772,7.25779223800573,2.61631572810401,0.00998777130087506,0.0331310826500779,-3.59360854529456,"IRF9","Not significant"
-0.216903060497622,0.847721489800013,-2.61623077162582,0.00999012473153471,0.0331310826500779,-3.59381878316333,"ARHGAP33","Not significant"
-0.204153095820758,1.18485619569962,-2.61622456442526,0.0099902967005369,0.0331310826500779,-3.59383414359612,"KLC2","Not significant"
-0.248105137874788,1.02086788265513,-2.61619739065122,0.00999104957483861,0.0331310826500779,-3.59390138784625,"ZNF540","Not significant"
-0.389849978895577,3.4284627161494,-2.61584047304291,0.0100009430528309,0.0331582433381104,-3.59478455852603,"ALG3","Not significant"
-0.0779287697141301,0.168921381711329,-2.6156426779124,0.0100064295819555,0.0331684599843135,-3.59527394398468,"MFAP4","Not significant"
0.0629708741218065,0.223501924398857,2.61560657523165,0.0100074313068941,0.0331684599843135,-3.59536326580008,"FAM161A","Not significant"
-0.331689768865879,1.02837438304915,-2.61541128185036,0.0100128515921857,0.033180777093778,-3.59584642296536,"GOLGA7B","Not significant"
0.294732394160937,6.09884287306054,2.61525255520541,0.0100172589324305,0.0331821125429226,-3.59623908999262,"DENND3","Not significant"
0.175695763382725,1.33351832123356,2.61523710599039,0.0100176880019629,0.0331821125429226,-3.59627730800306,"SLC26A2","Not significant"
0.171679946336589,2.7839100887348,2.61517107878879,0.0100195219556502,0.0331821125429226,-3.59644064271625,"USP47","Not significant"
-0.612410906364136,2.47713063924681,-2.6151513152577,0.0100200709609894,0.0331821125429226,-3.59648953201073,"PVALB","Not significant"
-0.0465111205642664,0.0699347781045221,-2.61447992251877,0.0100387374972477,0.0332382752161889,-3.59815016824139,"KRTAP5-9","Not significant"
0.234260549766057,3.09415516022723,2.61267632825109,0.0100890375920204,0.0333991397469944,-3.60260932489445,"ASCC1","Not significant"
0.22530602182421,3.09653479567804,2.61147911419426,0.0101225517758255,0.0335043903074749,-3.60556776293365,"INTS6L","Not significant"
0.327379501217665,4.74194190271757,2.61009251403023,0.0101614928947703,0.0336275645219184,-3.60899267634101,"MAP2K4","Not significant"
0.2365272841804,1.23751117479947,2.60977466164227,0.0101704384204136,0.0336514489247738,-3.60977754483605,"DOP1A","Not significant"
-0.180957377359982,1.55011565594761,-2.60953410316977,0.0101772133299262,0.0336681444037244,-3.61037149564657,"ZBTB9","Not significant"
-0.193213965774967,0.976743988488293,-2.60924048562055,0.0101854880661642,0.0336897950780276,-3.61109638552398,"CD1A","Not significant"
-0.00446637542432414,0.000921633024066886,-2.60877974385348,0.0101984849206244,0.0337270547510865,-3.61223372837247,"AWAT2","Not significant"
0.334444336075547,3.51526984382915,2.60801512716097,0.0102200866211762,0.0337927537251727,-3.6141207908022,"REC8","Not significant"
-0.206190518474227,1.41426701143659,-2.60794139687464,0.0102221718026853,0.0337939099052443,-3.61430272985038,"POPDC2","Not significant"
0.169694710375841,5.81103281513935,2.60760133353447,0.0102317941660348,0.033818697928603,-3.61514182065669,"PSME3IP1","Not significant"
0.187545337906453,1.01921294970585,2.60755367353791,0.0102331433954051,0.033818697928603,-3.61525941169981,"DNAJC27","Not significant"
-0.235809043816862,1.46127268808975,-2.60635435878623,0.010267148171773,0.0339253197354087,-3.6182178356722,"FAHD2A","Not significant"
0.230763227507695,4.00886793977267,2.6059670419924,0.0102781516853401,0.0339559161209608,-3.61917299363025,"TAF1D","Not significant"
0.422519465735692,1.28615670285452,2.60515961049624,0.0103011246499179,0.0340260388775576,-3.62116378337488,"EBLN2","Not significant"
-0.527594984060692,2.36308768691266,-2.60487587320887,0.0103092084920441,0.0340469653590709,-3.62186323014358,"EPHB4","Not significant"
-0.519680160238842,1.5661758219427,-2.60420570739354,0.0103283246012297,0.0341043134873911,-3.6235149991117,"OPLAH","Not significant"
0.221369698040111,0.426024752789752,2.60387462993806,0.0103377801795962,0.0341225741453537,-3.62433087080432,"TEK","Not significant"
0.168862129285503,0.896846362003612,2.60384919591334,0.0103385068982072,0.0341225741453537,-3.62439354383784,"QSER1","Not significant"
-0.167373039328352,0.235144491049543,-2.60382802204488,0.0103391119277725,0.0341225741453537,-3.62444571882564,"EDNRB","Not significant"
0.239066852264754,5.77941708342954,2.60353368487849,0.0103475257249671,0.0341445553154649,-3.62517096205141,"UIMC1","Not significant"
-0.39514589010313,3.24946750874692,-2.60317333958571,0.0103578347983695,0.0341719692823211,-3.62605874851388,"CALHM2","Not significant"
-0.414317742096314,2.97837183470997,-2.60312063475567,0.0103593433994218,0.0341719692823211,-3.626188588727,"FXYD6","Not significant"
-0.85102599307151,1.27918047202191,-2.60234938799048,0.0103814418914273,0.0342332921472284,-3.62808831305173,"PRSS33","Not significant"
0.160253654288283,3.47605477467453,2.60234911291636,0.0103814497806791,0.0342332921472284,-3.62808899052054,"COPS8","Not significant"
0.301534636866995,2.6767239831822,2.6020499649075,0.0103900326788566,0.0342557433290064,-3.62882571193796,"CLIP4","Not significant"
0.150172590862171,1.87691226655241,2.60198920616978,0.0103917766970234,0.0342557433290064,-3.62897533516437,"NADK2","Not significant"
0.172096913928175,4.27146282030755,2.60163884095844,0.0104018387205962,0.0342831082544768,-3.62983807631255,"TM2D1","Not significant"
0.249386265049919,2.61604160206857,2.60140943114504,0.0104084318180055,0.0342990327229992,-3.63040291986259,"STK39","Not significant"
-0.102312484370566,0.708966131335835,-2.60124516115073,0.0104131551487882,0.0343087913802375,-3.63080735137152,"C15orf62","Not significant"
0.161585776556799,5.5288916066899,2.60087258616205,0.0104238751231221,0.0343363961537037,-3.6317245434331,"RETREG2","Not significant"
-0.17226557926282,4.50563000538668,-2.60083141645142,0.010425060294818,0.0343363961537037,-3.63182588636322,"DIABLO","Not significant"
0.223003750262237,6.85573959404038,2.6007538829823,0.010427292616461,0.0343379404410162,-3.63201673803966,"DNAJA1","Not significant"
0.25474168043519,8.20838957977474,2.60025954415267,0.0104415356034958,0.0343790296366708,-3.63323345260147,"RAB7A","Not significant"
-0.453370348437835,8.84980328062566,-2.5993566565657,0.0104675950017427,0.0344590042052299,-3.63545519197414,"LGALS1","Not significant"
-0.528324189441729,2.84618012461742,-2.59898847017016,0.0104782385002353,0.0344882116424243,-3.63636099136799,"ZNF593","Not significant"
0.23288896683274,1.8714278219664,2.59885986615465,0.0104819584688239,0.0344946248614061,-3.63667735141007,"PM20D2","Not significant"
0.245641596575779,2.86067097853751,2.59839605056766,0.0104953845654069,0.0345329719935117,-3.63781820017526,"ZC3H13","Not significant"
0.261769887486356,2.04298895113506,2.5975680801553,0.0105193903671119,0.0346061106991727,-3.63985430816905,"KPNA5","Not significant"
-0.146392379260146,6.63837058066935,-2.59720111982108,0.0105300456503467,0.034635312314789,-3.64075653470612,"MRFAP1","Not significant"
-0.439688230598524,9.86351445625125,-2.59653045637787,0.0105495445504701,0.034693587482985,-3.64240516529914,"RPS21","Not significant"
0.3997021248642,1.80497816996031,2.59633890567462,0.0105551196688567,0.03470053284435,-3.64287596680975,"AP1M2","Not significant"
-0.276098255649432,4.36898699672418,-2.59633543780108,0.010555220626391,0.03470053284435,-3.64288449001075,"EMD","Not significant"
0.211210120147595,4.14604110605112,2.59584097870911,0.0105696243345522,0.0347420197573262,-3.64409964735839,"GORASP2","Not significant"
-0.409109538080895,2.71097225983421,-2.59576353002849,0.0105718820346016,0.0347435758612257,-3.64428996247919,"PVRIG","Not significant"
0.29007856186193,3.30529450002279,2.59541150619202,0.0105821493238059,0.034771449819971,-3.64515492868319,"PHF2","Not significant"
-0.00353264537650994,0.00105308124138782,-2.59396610189907,0.0106244008024078,0.0349043921755499,-3.64870536388909,"C2orf72","Not significant"
-0.0247432426698142,0.012296300183068,-2.59351468712814,0.0106376274582313,0.0349419503823684,-3.64981383833867,"SNCB","Not significant"
0.161968082199868,0.640646002494241,2.5928962739682,0.010655771299611,0.0349956449225883,-3.65133210599245,"SYNM","Not significant"
-0.295563154743852,1.52561263209321,-2.59277080410969,0.0106594559007849,0.0350018423777543,-3.65164010773626,"ASCL2","Not significant"
0.332779723648119,4.47609773289,2.59260143482053,0.0106644314898677,0.0350122761710847,-3.65205585202608,"AZI2","Not significant"
0.281790238707594,6.66017759845892,2.5921478056513,0.0106777681250389,0.035050151876392,-3.65316923817951,"HMGN1","Not significant"
0.131568138214268,0.372244630171435,2.59202233274768,0.0106814596601278,0.0350563597677411,-3.65347716767976,"VEGFC","Not significant"
-0.331696014542796,1.5454462055852,-2.59087049261908,0.0107154016220449,0.0351618301962349,-3.65630333321949,"APBA2","Not significant"
-0.00596622428353961,0.00123112564580976,-2.59033484278395,0.0107312189722999,0.0352078004766004,-3.65761722487477,"KRTAP10-2","Not significant"
0.128046167305531,0.128760148244155,2.59008621091689,0.0107385680272488,0.0352259765206516,-3.65822700942235,"H2BC14","Not significant"
-0.215908182361811,3.77888600944084,-2.58957727468533,0.0107536252762886,0.0352694275526179,-3.65947504232602,"CAMTA2","Not significant"
0.0339903921345789,0.0945671038517614,2.58827260081789,0.0107923118081265,0.035390349533149,-3.66267340884694,"SYDE2","Not significant"
-0.458654513938169,5.27632806399216,-2.58794693283764,0.0108019881085757,0.0354161159202198,-3.66347154809092,"DDAH2","Not significant"
-0.180002798492176,4.1282912303489,-2.58766476317428,0.0108103782901606,0.0354376575868699,-3.66416300987128,"TRNAU1AP","Not significant"
-0.279213129837708,0.839081833837118,-2.58698447028977,0.0108306305891786,0.0354980708352947,-3.66582980161999,"SPNS2","Not significant"
0.42417278606642,4.59671730422046,2.58691233990433,0.0108327799086881,0.0354991400844791,-3.66600650587969,"TMCC3","Not significant"
-0.408344153938883,8.66183351462571,-2.58629376273693,0.0108512278455906,0.0355536107368904,-3.66752170824995,"RPS14","Not significant"
0.334933418257285,4.53939451479954,2.58587887366823,0.0108636169851889,0.0355882149958948,-3.66853779529087,"ELF2","Not significant"
-0.305930603287,3.96261400587238,-2.58512154045735,0.0108862647777783,0.0356564083688643,-3.67039217050083,"ORAI2","Not significant"
0.159766163160629,6.73295330108837,2.58453884252771,0.0109037190602257,0.0357075710630195,-3.67181860917548,"GHITM","Not significant"
0.302482814441567,2.26104138175428,2.58349522845408,0.0109350426635869,0.0358041282571655,-3.67437264485492,"ANXA9","Not significant"
-0.335061738680277,3.38116820229112,-2.58315817344475,0.0109451764930624,0.035831283906004,-3.67519732151497,"RUSF1","Not significant"
-0.262909768152471,3.23704130355453,-2.58282192646848,0.0109552944433503,0.0358568233454935,-3.6760199249504,"DUSP7","Not significant"
0.17310715984039,4.43062670227456,2.5827282951229,0.0109581133850463,0.0358568233454935,-3.67624897003019,"SLC35B1","Not significant"
0.136886974371401,2.21543020924038,2.58271538078799,0.0109585022457391,0.0358568233454935,-3.67628056105459,"ZW10","Not significant"
-0.252535503422831,0.685920124511197,-2.58237638501356,0.010968714112156,0.0358842071894995,-3.67710976125478,"TNXB","Not significant"
0.146526391023488,4.20095157970517,2.58207248187642,0.0109778761263371,0.0359081478132095,-3.67785304012397,"GLT8D1","Not significant"
0.139013959615021,0.292672256135749,2.58169686334604,0.0109892097121147,0.035939182316812,-3.67877161027818,"SYCE2","Not significant"
-0.375383295986119,5.50380989705954,-2.58160668558764,0.0109919322229221,0.0359420494113752,-3.67899212094357,"EIF3C","Not significant"
0.152129572172421,2.87320884931233,2.58139028834845,0.0109984678360778,0.0359573817501857,-3.6795212464999,"TAF5L","Not significant"
0.148328775782694,0.243525554829389,2.58127737969543,0.0110018792818368,0.0359624967896467,-3.6797973102539,"DYRK3","Not significant"
-0.0321942147548667,0.0504402347833618,-2.58102018035133,0.0110096539095684,0.0359818699105598,-3.68042612696953,"COL15A1","Not significant"
-0.0250927759777707,0.0556551749952003,-2.58052756554276,0.0110245584753784,0.0360245347596187,-3.6816303448414,"NKPD1","Not significant"
0.0568900222586646,0.424982069254532,2.57994999785126,0.0110420564822027,0.0360756583593037,-3.68304197092147,"ZNF850","Not significant"
-0.144230085591485,0.392252454934078,-2.57945761423424,0.0110569934643146,0.0361183990500141,-3.68424517570704,"LIPE","Not significant"
-0.257099168076678,0.83487558183445,-2.57935412060393,0.0110601353636073,0.036120987786872,-3.68449804992652,"DTX1","Not significant"
-0.367542933582294,1.02824025144386,-2.57930930957057,0.0110614960031388,0.036120987786872,-3.68460753746368,"CLEC2L","Not significant"
0.345869835793915,2.54348440832022,2.57917927624835,0.01106544517919,0.0361278250384284,-3.68492524035984,"WDR44","Not significant"
0.0311099639220724,0.034922505952853,2.57883403165554,0.0110759365791948,0.0361560162732742,-3.68576868674855,"SHISA3","Not significant"
0.244737605170214,0.568548760460008,2.5776998930044,0.0111104641105746,0.0362576802288777,-3.68853871961885,"TIMD4","Not significant"
-0.133997917860323,0.191352117101027,-2.57763854932565,0.011112334402961,0.0362576802288777,-3.68868851492157,"SYN1","Not significant"
-0.0425120910521172,0.0213062549852965,-2.57762766876996,0.0111126661671088,0.0362576802288777,-3.68871508384715,"PIP","Not significant"
0.516038852474758,4.79052293706522,2.57744321025812,0.0111182919337149,0.036269958206282,-3.68916549262306,"SOS2","Not significant"
0.167514644621188,1.9980983519012,2.57703190245371,0.01113084555628,0.0363048282532468,-3.69016971532091,"GPD1L","Not significant"
-0.47013215358352,3.74124669267856,-2.57664207947843,0.0111427551948681,0.036332135970852,-3.69112134923816,"NME4","Not significant"
0.552457779418133,4.79724789756097,2.57663571700767,0.0111429496722437,0.036332135970852,-3.69113688019832,"PARP12","Not significant"
0.0425412453370659,0.0800724237144321,2.57621930609291,0.011155684461962,0.0363675686997026,-3.69215327543691,"NPR3","Not significant"
0.0624287907658032,0.0945933022060997,2.57613816013529,0.0111581676118754,0.0363695747804548,-3.69235132311539,"PROM1","Not significant"
-0.224942310352044,2.54762237651074,-2.57595670403264,0.0111637221534146,0.0363815895851528,-3.69279417099677,"ZBED6CL","Not significant"
-0.229090794602985,2.35639133692345,-2.57570409571006,0.0111714588696219,0.0364007106943236,-3.69341062090899,"CDC42EP4","Not significant"
-0.163110045754875,3.39073831236841,-2.57538994321229,0.0111810872427201,0.0364218070676372,-3.69417718373829,"EMC8","Not significant"
0.243221923520657,1.97869451889506,2.57537079555884,0.0111816743349597,0.0364218070676372,-3.69422390317161,"FANCA","Not significant"
0.305345191770157,5.51714805807094,2.57475727699394,0.0112005002947718,0.0364770265495562,-3.69572069642329,"RNF11","Not significant"
-0.417245853081048,5.27228169585115,-2.57449695751744,0.0112084968633576,0.036496965037341,-3.69635569770071,"BATF","Not significant"
0.301916949839823,7.12470029854143,2.57373352156472,0.0112319779078003,0.0365673087812551,-3.69821762621905,"TPM4","Not significant"
0.264747720913195,6.41825459386438,2.57330980478026,0.0112450292591856,0.036603679327125,-3.69925080653439,"PRDX3","Not significant"
-0.182703383622417,8.22277051096697,-2.57267396297404,0.011264640072239,0.0366613858409891,-3.70080094052498,"PSMB4","Not significant"
-0.065074529502936,0.194008573471028,-2.57242781323603,0.0112722401406645,0.0366799899764404,-3.70140094250612,"TMEM130","Not significant"
-0.312047843044398,11.2606425466887,-2.5723533692935,0.0112745395638224,0.0366813424205094,-3.70158239308904,"RPS3A","Not significant"
0.0292115991999443,0.0547747928667721,2.57223864145505,0.0112780841006274,0.0366867446721377,-3.70186202290173,"CAVIN4","Not significant"
0.155005519182292,3.48473916602884,2.57202971046081,0.0112845416330081,0.0367016192881133,-3.70237122829172,"SLC30A5","Not significant"
-0.217199996637106,2.77941262501424,-2.57184217573348,0.0112903406899583,0.0367143476811738,-3.7028282551891,"GALE","Not significant"
0.266217182331175,8.39182654528647,2.57134785606157,0.0113056391625543,0.0367579572171077,-3.70403278137107,"UQCRH","Not significant"
0.350503713109172,2.5880637452737,2.5710588880114,0.0113145909270031,0.0367809206228053,-3.70473682369408,"CTDSPL","Not significant"
-0.0795896827175312,0.265792496920506,-2.57016039742412,0.0113424654206003,0.0368653791804255,-3.70692545387334,"KCNE4","Not significant"
0.108474879812402,4.53864488500585,2.56974579201127,0.0113553488035652,0.0369010934417593,-3.7079351580936,"ZNF384","Not significant"
0.150106046186363,4.71431142361882,2.56941752231374,0.011365558728897,0.0369281093891343,-3.70873450189167,"ELOC","Not significant"
0.182095344341331,1.52817297286759,2.56917787751979,0.0113730174281857,0.0369461787390111,-3.70931798420805,"TFDP2","Not significant"
0.25203802973647,1.98339982056636,2.56893624519905,0.0113805424395377,0.0369644574449839,-3.70990625621431,"ARID2","Not significant"
0.167440568692446,2.95312940191007,2.56818785755298,0.0114038774210748,0.0370340729057985,-3.71172794667284,"ARL1","Not significant"
0.192321963176929,3.67395982905572,2.56805508240573,0.0114080218820654,0.0370365516345982,-3.71205109196623,"MGAT4A","Not significant"
-0.281767213839491,3.11452610678081,-2.56804153664339,0.0114084447773377,0.0370365516345982,-3.71208405850707,"CYB5D2","Not significant"
0.324515553678899,3.37075643890713,2.56734036370814,0.0114303544607756,0.0370984793586322,-3.71379030106773,"ZNF146","Not significant"
0.124897635566156,2.06019275244751,2.56730914153072,0.0114313309445251,0.0370984793586322,-3.71386626775025,"RHBDD1","Not significant"
0.225177880684971,0.317764831775313,2.56696445720695,0.0114421160401256,0.0371272927067699,-3.71470486404245,"H3C8","Not significant"
0.132890537942365,5.04606590309142,2.56641667801307,0.0114592747359454,0.0371767740183819,-3.71603736982619,"CARS1","Not significant"
0.0111026007835943,0.00946114722019444,2.56579097661663,0.0114789025522381,0.0372342479588839,-3.71755911340303,"CAMK2A","Not significant"
0.380829939178928,4.73596575947011,2.56566743912555,0.011482781404961,0.0372406261687875,-3.71785952462679,"ASAP1","Not significant"
-0.33766389662714,2.86643646677735,-2.56495660143258,0.0115051233022317,0.0373068710975945,-3.71958784545546,"TMEM265","Not significant"
-0.0802050060353374,0.0193596214693176,-2.56466745206622,0.0115142225417973,0.0373301600622504,-3.72029075604411,"FCN2","Not significant"
-0.146271761488806,4.51031885315239,-2.56444247027656,0.0115213069628932,0.0373469101350852,-3.72083762854772,"NPLOC4","Not significant"
0.160667365533773,6.79986872058813,2.56421384577017,0.0115285100992571,0.037364039389603,-3.7213933113844,"WTAP","Not significant"
-0.0865370024008714,0.172216828890829,-2.56414900888441,0.0115305536124988,0.0373644433254412,-3.72155089244348,"MMEL1","Not significant"
0.101597326749033,0.226977304992836,2.56397147942835,0.0115361506078423,0.0373763601723635,-3.72198234579244,"SLC25A52","Not significant"
-0.0268361039752172,0.0413714762261341,-2.56382677227647,0.0115407146148355,0.0373849267975506,-3.72233401058525,"LGI4","Not significant"
0.207977082505557,3.23147821326558,2.56333881983248,0.0115561164000818,0.0374285925719217,-3.72351969259982,"NMD3","Not significant"
-0.237334319934021,10.4119785049754,-2.56303071994597,0.0115658508042688,0.0374492011680721,-3.72426824406469,"OAZ1","Not significant"
-0.00562196126377478,0.00296811118431919,-2.5630156922466,0.0115663257921521,0.0374492011680721,-3.72430475290345,"ATP2B3","Not significant"
0.11461199940911,0.675683417678927,2.56247090697036,0.0115835569214608,0.0374987565045196,-3.72562814412784,"MMS22L","Not significant"
-0.131185117701099,0.292174658510421,-2.5618884969958,0.0116020035826802,0.0375522296811751,-3.72704265351918,"RHBDL1","Not significant"
-0.111415696275517,0.482087399344362,-2.56166856639062,0.0116089762996057,0.0375685535160251,-3.72757672768716,"ABCA3","Not significant"
0.171407080511751,3.64449330815069,2.56151458145363,0.0116138605033802,0.0375781142774707,-3.7279506364571,"PRPSAP2","Not significant"
0.335602277074365,4.22475581800534,2.5613480278484,0.0116191454463291,0.0375889682889052,-3.72835504192923,"TPR","Not significant"
0.0127970970099328,0.0208396766027912,2.5612663899427,0.0116217367022496,0.037591105824951,-3.72855325665968,"CALN1","Not significant"
-0.254976621189461,5.26786846539874,-2.5611880281607,0.0116242244593242,0.0375929079342238,-3.72874351170424,"KIAA2013","Not significant"
-0.2922091172708,5.60435739088879,-2.56101059940962,0.0116298590696985,0.0376048847235418,-3.72917427270506,"TLE3","Not significant"
-0.413246865808926,2.44977045606542,-2.56049471706295,0.0116462558957385,0.0376516511376091,-3.73042657795339,"SLC46A2","Not significant"
-0.187450809541626,2.04190902347787,-2.56032272103133,0.0116517272368924,0.0376630864470067,-3.73084404819074,"THG1L","Not significant"
-0.345184540110434,3.77363341612031,-2.56019038188943,0.011655938629339,0.0376704459735251,-3.73116524572445,"ALDH2","Not significant"
0.117502481005782,5.87716933131721,2.55892246924772,0.0116963563931453,0.0377947978239838,-3.73424181311576,"YY1AP1","Not significant"
0.19349016376373,1.24483260083892,2.55873137695813,0.0117024588181437,0.0378082425928146,-3.73470537632604,"INTS2","Not significant"
0.315918814270876,4.93308599169409,2.55822403624696,0.01171867432978,0.0378543507879025,-3.7359359630219,"DCAF12","Not significant"
